title,distance,@id,@type,id_x,relation,address.district.@id,address.area.@id,address.locality,address.postal-code,address.street-address,location.latitude,location.longitude,organization.organization-desc,organization.accesibility,organization.schedule,organization.services,organization.organization-name,mercator1,key,id_y,name,light,number,address,activate,no_available,total_bases,dock_bikes,free_bases,reservations_count,geometry_type,geometry_coordinates,latitude,longitude,mercator2,google_maps_url
Instalación Deportiva Municipal Básica Jazmin,2079.1097454072583,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5941245-instalacion-deportiva-municipal-basica-jazmin.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,5941245,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=054de22597bed210VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/CiudadLineal/Barrio/Costillares,MADRID,28033,CALLE JAZMIN 36,40.47862144632099,-3.6666387122877064,"  Metro: Pinar de ChamartínBus: 29 , 125 , 129 , 150.",0,,Pista polideportiva,Instalación Deportiva Municipal Básica Jazmin,POINT (4506059.527418136 -408447.2386340634),0,260,Chamartín,2,252,Calle Rodríguez Jaén nº 40,1,0,24,7,15,0,Point,"[-3.68391, 40.4716]",40.4716,-3.68391,POINT (4505277.903589051 -410373.8318768769),"https://www.google.com/maps/dir/40.47862144632099,-3.6666387122877064/40.4716,-3.68391/@40.47862144632099,-3.6666387122877064,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6666387122877064!2d40.47862144632099!1m0!3e2"
Instalación Deportiva Municipal Básica Jesús Aprendiz,254.80763266781867,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4531170-instalacion-deportiva-municipal-basica-jesus-aprendiz.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4531170,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcf31cb097c01110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Retiro,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Retiro/Barrio/NinoJesus,MADRID,28007,CALLE ANTONIO DIAZ-CAÑABATE 9 c/v Arias Montano,40.40922156877915,-3.671905186964673,"  Metro: Conde CasalBus: 14, 20 , 26 , 30 , 32, 56, 63, 143 , 152 , 156.",0,,1 Pista de Baloncesto1 Pista de Fútbol sala,Instalación Deportiva Municipal Básica Jesús Aprendiz,POINT (4498333.968389062 -409034.704168704),0,87,Niño Jesús,2,82,Calle Doctor Esquerdo nº 161,1,0,24,9,14,0,Point,"[-3.6697526, 40.4084556]",40.4084556,-3.6697526,POINT (4498248.701134604 -408794.5866454305),"https://www.google.com/maps/dir/40.40922156877915,-3.671905186964673/40.4084556,-3.6697526/@40.40922156877915,-3.671905186964673,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.671905186964673!2d40.40922156877915!1m0!3e2"
Instalación Deportiva Municipal Básica Jesús Divino Obrero,1298.398801662379,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4582793-instalacion-deportiva-municipal-basica-jesus-divino-obrero.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4582793,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40a294617fcb2110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas/Barrio/Portazgo,MADRID,28038,CALLE HUMANES S/N c/v Tossa,40.39514492871647,-3.6474211389918123,"  Metro: Buenos AiresBus: 54 , 58 , 63 , 103 , 141 , 143",0,,1 Pista de balonmano2 Pistas de baloncesto,Instalación Deportiva Municipal Básica Jesús Divino Obrero,POINT (4496766.963985205 -406303.5830993679),0,228,Plaza del Encuentro,2,220,Calle Arroyo de las Pilillas nº 6,1,0,24,12,11,0,Point,"[-3.65122, 40.40617]",40.40617,-3.65122,POINT (4497994.269306446 -406727.3295997782),"https://www.google.com/maps/dir/40.39514492871647,-3.6474211389918123/40.40617,-3.65122/@40.39514492871647,-3.6474211389918123,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6474211389918123!2d40.39514492871647!1m0!3e2"
Instalación Deportiva Municipal Básica Joaquín Ibarra,6277.996047257444,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4554621-instalacion-deportiva-municipal-basica-joaquin-ibarra.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4554621,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f15c4dfc1bd1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Barajas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Barajas/Barrio/AlamedaOsuna,MADRID,28042,CALLE JOAQUIN IBARRA S/N Frente al nº 24,40.459939211411836,-3.5934812403258682,"  Metro: Alameda de OsunaBus: 101 , 105 , 112 , 115 , 151",0,,1 Pista de baloncesto1 Pista de voleibol,Instalación Deportiva Municipal Básica Joaquín Ibarra,POINT (4503979.830541168 -400287.0132679119),0,223,Gutierre de Cetina,1,215,Calle Gutierre de Cetina nº 77,1,0,24,18,5,0,Point,"[-3.640994, 40.429706]",40.429706,-3.640994,POINT (4500614.284841758 -405586.6676448087),"https://www.google.com/maps/dir/40.459939211411836,-3.5934812403258682/40.429706,-3.640994/@40.459939211411836,-3.5934812403258682,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.5934812403258682!2d40.459939211411836!1m0!3e2"
Instalación Deportiva Municipal Básica José Durán,1489.9164166960818,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/5566865-instalacion-deportiva-municipal-basica-jose-duran.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,5566865,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07c43faf12d96210VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas/Barrio/PalomerasBajas,MADRID,28018,AVENIDA PARQUE DE PALOMERAS BAJAS 10,40.3805444480093,-3.6643161830740074,"  Bus: 24 , 57 , 102 , 136 , 144Renfe: El Pozo",0,,Pista de atletismo1 Campo de fútbol1 Pista de balonmano2 Pistas de baloncesto1 Vestuario1 Almacén,Instalación Deportiva Municipal Básica José Durán,POINT (4495141.645907545 -408188.1658846626),0,236,Concordia,0,227,Calle Arroyo del Olivar nº 6,1,0,24,6,16,0,Point,"[-3.6659362429356372, 40.39382977920336]",40.39382977920336,-3.6659362429356372,POINT (4496620.562211088 -408368.8797354235),"https://www.google.com/maps/dir/40.3805444480093,-3.6643161830740074/40.39382977920336,-3.6659362429356372/@40.3805444480093,-3.6643161830740074,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6643161830740074!2d40.3805444480093!1m0!3e2"
Instalación Deportiva Municipal Básica José de Cadalso,5663.248554884737,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4564116-instalacion-deportiva-municipal-basica-jose-cadalso.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje,4564116,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe5ee4c9d1322110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Latina,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Latina/Barrio/LasAguilas,MADRID,28044,CALLE JOSE DE CADALSO  C/V General Romero Basart,40.37780868617553,-3.768531953881764,"  Bus: 17 , 34 , 39 , 117 , 139 , 155.",0,,1 Pista de patinaje,Instalación Deportiva Municipal Básica José de Cadalso,POINT (4494837.102293278 -419813.8619588112),0,232,Caramuel,2,224,Calle Caramuel nº 51,1,0,24,14,9,0,Point,"[-3.728533714316331, 40.40913630273305]",40.40913630273305,-3.728533714316331,POINT (4498324.476616229 -415351.7319152079),"https://www.google.com/maps/dir/40.37780868617553,-3.768531953881764/40.40913630273305,-3.728533714316331/@40.37780868617553,-3.768531953881764,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.768531953881764!2d40.37780868617553!1m0!3e2"
Instalación Deportiva Municipal Básica José de Pasamonte,408.0362355557175,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4547661-instalacion-deportiva-municipal-basica-jose-pasamonte.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4547661,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0bdbc9ba6f391110VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moratalaz,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moratalaz/Barrio/Marroquina,MADRID,28030,AVENIDA DOCTOR GARCIA TAPIA 51,40.411890813674326,-3.6461672639418037,"  Metro: VinaterosBus: 32 , 71 , 113.",0,,1 Pista de baloncesto,Instalación Deportiva Municipal Básica José de Pasamonte,POINT (4498631.107371596 -406163.7191587091),0,227,Marroquina,2,219,Calle Camino de los Vinateros nº 108,1,0,24,10,13,0,Point,"[-3.646697, 40.408264]",40.408264,-3.646697,POINT (4498227.372320169 -406222.8087328799),"https://www.google.com/maps/dir/40.411890813674326,-3.6461672639418037/40.408264,-3.646697/@40.411890813674326,-3.6461672639418037,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6461672639418037!2d40.411890813674326!1m0!3e2"
Instalación Deportiva Municipal Básica Juan Clemente Núñez,3186.0970460258823,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4541775-instalacion-deportiva-municipal-basica-juan-clemente-nunez.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4541775,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6655dec5c4961110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Hortaleza,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Hortaleza/Barrio/Piovera,MADRID,28043,CALLE JUAN CLEMENTE NU&amp;Ntilde;EZ 1,40.46196292860933,-3.6269611631430987,"  Metro: CanillasBus: 73 , 104 , 112 , 120 , 122",0,,1 Pista de fútbol sala,Instalación Deportiva Municipal Básica Juan Clemente Núñez,POINT (4504205.109709103 -404021.3921144658),0,238,Carlota O’Neill,0,230,Calle Carlota O'Neill nº 32,1,0,24,1,22,0,Point,"[-3.648958444298144, 40.44370542379883]",40.44370542379883,-3.648958444298144,POINT (4502172.693570442 -406475.0626355441),"https://www.google.com/maps/dir/40.46196292860933,-3.6269611631430987/40.44370542379883,-3.648958444298144/@40.46196292860933,-3.6269611631430987,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6269611631430987!2d40.46196292860933!1m0!3e2"
Instalación Deportiva Municipal Básica Juan de Mariana,292.01273884995067,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4527396-instalacion-deportiva-municipal-basica-juan-mariana.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4527396,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b0c99b364bee0110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Arganzuela,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Arganzuela/Barrio/Delicias,MADRID,28045,CALLE JUAN DE MARIANA 8,40.39848428796214,-3.6869759384944554,"  Metro: Méndez ÁlvaroBus: 8 , 102 , 152",0,,1 Pista de fútbol-sala 2 Tenis de mesa,Instalación Deportiva Municipal Básica Juan de Mariana,POINT (4497138.699756009 -410715.8378635748),0,126,Juan Martín,0,118,Calle Juan Martín el Empecinado nº 16,1,0,24,6,17,0,Point,"[-3.6882407, 40.400781]",40.400781,-3.6882407,POINT (4497394.368570562 -410856.9225789598),"https://www.google.com/maps/dir/40.39848428796214,-3.6869759384944554/40.400781,-3.6882407/@40.39848428796214,-3.6869759384944554,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6869759384944554!2d40.39848428796214!1m0!3e2"
Instalación Deportiva Municipal Básica Juan de Vera,249.35942276385828,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4628872-instalacion-deportiva-municipal-basica-juan-vera.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4628872,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13ff1263d5d84110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Arganzuela,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Arganzuela/Barrio/Delicias,MADRID,28045,PLAZA CASAR DE CACERES  (Juan de Vera - Batalla de Belchite),40.39617174301425,-3.6925495357594427,"  Metro: DeliciasBus: 8 , 19 , 45 , 47 , 59 , 62 , 76 , 85 , 86 , 247Renfe: Delicias",0,,1 Pista de baloncesto,Instalación Deportiva Municipal Básica Juan de Vera,POINT (4496881.268429973 -411337.5766553289),0,136,Paseo de las Delicias,2,164,Paseo de las Delicias nº 92,1,0,24,14,9,0,Point,"[-3.6945025, 40.3972616]",40.3972616,-3.6945025,POINT (4497002.590754665 -411555.4321470031),"https://www.google.com/maps/dir/40.39617174301425,-3.6925495357594427/40.3972616,-3.6945025/@40.39617174301425,-3.6925495357594427,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6925495357594427!2d40.39617174301425!1m0!3e2"
Instalación Deportiva Municipal Básica Julián González,317.54965259068973,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4659364-instalacion-deportiva-municipal-basica-julian-gonzalez.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/InstalacionesDeportivasBasicas,4659364,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a39181f05ba65110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Carabanchel,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Carabanchel/Barrio/SanIsidro,MADRID,28019,CALLE JULIAN GONZALEZ 4,40.39866543915771,-3.7194068014375965,"  Metro: Marqués de VadilloBus: 23 , 34 , 35 , 50 , 116 , 118 , 119",0,,1 Pista de baloncesto,Instalación Deportiva Municipal Básica Julián González,POINT (4497158.865414856 -414333.5788235101),0,220,Marqués de Vadillo,2,212,Glorieta Marqués de Vadillo nº 9,1,0,24,12,10,1,Point,"[-3.716591, 40.398247]",40.398247,-3.716591,POINT (4497112.284980891 -414019.4641230708),"https://www.google.com/maps/dir/40.39866543915771,-3.7194068014375965/40.398247,-3.716591/@40.39866543915771,-3.7194068014375965,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7194068014375965!2d40.39866543915771!1m0!3e2"
Instalación Deportiva Municipal Básica La Cabrera,2116.9209663593083,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4547304-instalacion-deportiva-municipal-basica-cabrera.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4547304,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fafb36f24b291110VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Fuencarral-ElPardo,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Fuencarral-ElPardo/Barrio/PenaGrande,MADRID,28035,CALLE LA CABRERA 33,40.4721901295831,-3.7190584034452194,"  Metro: Antonio MachadoBus: 42 , 127 , 132 , 137",0,,1 Campo de fútbol (césped artificial). 2 Pistas de fútbol sala (césped artificial). 1 Minipitch 2 Tenis de Mesa.,Instalación Deportiva Municipal Básica La Cabrera,POINT (4505343.596513743 -414294.7134821243),0,247,Francos Rodríguez,0,239,Calle Francos Rodríguez nº 62,1,0,24,2,20,1,Point,"[-3.708002730875242, 40.45673408797698]",40.45673408797698,-3.708002730875242,POINT (4503623.037832471 -413061.4121393409),"https://www.google.com/maps/dir/40.4721901295831,-3.7190584034452194/40.45673408797698,-3.708002730875242/@40.4721901295831,-3.7190584034452194,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7190584034452194!2d40.4721901295831!1m0!3e2"
Instalación Deportiva Municipal Básica La Chimenea,177.95608679212933,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4555274-instalacion-deportiva-municipal-basica-chimenea.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4555274,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7c1baac93dd1110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Usera/Barrio/Moscardo,MADRID,28026,CALLE VALLANDES 5 c/v Hermenegildo Bielsa y Calesas,40.390958149227075,-3.70404293417357,"  Metro: Usera.Bus: 23 , 55 , 60.",0,,1 Campo de fútbol (de césped artificial).,Instalación Deportiva Municipal Básica La Chimenea,POINT (4496300.893824382 -412619.685861698),0,230,Antonio López,2,222,Calle Eugenio Caxes frente al nº 12,1,0,24,9,12,1,Point,"[-3.7026789, 40.3917871]",40.3917871,-3.7026789,POINT (4496393.172202316 -412467.5245335224),"https://www.google.com/maps/dir/40.390958149227075,-3.70404293417357/40.3917871,-3.7026789/@40.390958149227075,-3.70404293417357,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.70404293417357!2d40.390958149227075!1m0!3e2"
Instalación Deportiva Municipal Básica La Chopera,6956.759682253329,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4528631-instalacion-deportiva-municipal-basica-chopera.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4528631,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cff93375e201110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moncloa-Aravaca,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Moncloa-Aravaca/Barrio/Aravaca,MADRID,28023,CALLE ESCULTOR PERESEJO 86,40.45324709621828,-3.7916919172223036,"  Bus: 160 , 161.",0,,1 Pista de fútbol sala1 Campo de fútbol (césped artificial),Instalación Deportiva Municipal Básica La Chopera,POINT (4503234.867685491 -422397.6385339819),0,269,Facultad Derecho,0,261,Avenida Complutense nº 23,1,0,24,5,18,0,Point,"[-3.72937, 40.45109]",40.45109,-3.72937,POINT (4502994.74083288 -415445.024322674),"https://www.google.com/maps/dir/40.45324709621828,-3.7916919172223036/40.45109,-3.72937/@40.45324709621828,-3.7916919172223036,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7916919172223036!2d40.45324709621828!1m0!3e2"
Instalación Deportiva Municipal Básica La Diligencia,856.7166999686948,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/6341954-instalacion-deportiva-municipal-basica-diligencia.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/PistasPatinaje,6341954,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48a82246ce7e5310VgnVCM2000000c205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/PuenteDeVallecas/Barrio/PalomerasBajas,MADRID,28018,CALLE DILGENCIA 7 c/v calle Puerto Velate,40.3906112368466,-3.6589598359613476,"  Metro: PortazgoBus: 10 , 54 , 57 , 58 , 103 , 136 , 310 , 410",0,,Pistas de tenis,Instalación Deportiva Municipal Básica La Diligencia,POINT (4496262.275714838 -407590.6803454147),0,236,Concordia,0,227,Calle Arroyo del Olivar nº 6,1,0,24,6,16,0,Point,"[-3.6659362429356372, 40.39382977920336]",40.39382977920336,-3.6659362429356372,POINT (4496620.562211088 -408368.8797354235),"https://www.google.com/maps/dir/40.3906112368466,-3.6589598359613476/40.39382977920336,-3.6659362429356372/@40.3906112368466,-3.6589598359613476,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.6589598359613476!2d40.3906112368466!1m0!3e2"
Instalación Deportiva Municipal Básica La Masó,3056.1475117750933,https://datos.madrid.es/egob/catalogo/tipo/entidadesyorganismos/4526685-instalacion-deportiva-municipal-basica-maso.json,https://datos.madrid.es/egob/kos/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol,4526685,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=32fe94a5989e0110VgnVCM1000000b205a0aRCRD,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Fuencarral-ElPardo,https://datos.madrid.es/egob/kos/Provincia/Madrid/Municipio/Madrid/Distrito/Fuencarral-ElPardo/Barrio/Mirasierra,MADRID,28034,CALLE LA MASO 34 c/v Collado de Cerro Malejo,40.48996671214207,-3.7143866142884456,"  Bus: 49 , 134",0,,15 pistas de pádel.,Instalación Deportiva Municipal Básica La Masó,POINT (4507322.476632252 -413773.5561632284),0,225,Pedro Rico,2,217,Calle Pedro Rico nº 4,1,0,24,13,10,0,Point,"[-3.688463, 40.481086]",40.481086,-3.688463,POINT (4506333.880278716 -410881.7202647889),"https://www.google.com/maps/dir/40.48996671214207,-3.7143866142884456/40.481086,-3.688463/@40.48996671214207,-3.7143866142884456,17z/data=!3m1!4b1!4m7!4m6!1m3!2m2!1d-3.7143866142884456!2d40.48996671214207!1m0!3e2"
